comment_urn,post_urn,ts,company,author,numLikes,lang,text,sentiment
6984035353951105024,6983893717338243072,2022-10-07 06:23:05,flowserve,1013984014,0,Other,I am creater......,0.0
6984039062047178752,6983895901203283968,2022-10-07 06:37:49,amgen,857179552,2,English,"Amazing, congratulations !",57.59
6984045307290341376,6980519867112161282,2022-10-07 07:02:38,paychex,1041954509,0,English,Great opportunity,60.29
6984045340052090880,6980519867112161282,2022-10-07 07:02:46,paychex,1041954509,0,English,I know someone,0.0
6984053719667515392,6983493766489808898,2022-10-07 07:36:04,boeing,168005998,0,English,"I just told the story today at the AISES National Conference of chasing LN 46 through Final Assembly and on to the Flightlune, Flight Tests and DELIVERY. It wS the glory days of Marco, Cindy and IPKT. Trivia question what is the first airplane ever delivered out of Boeing South Carolina ?C'EST VRAI",-1.79
6984053743335956481,6983765591362871296,2022-10-07 07:36:09,boeing,987984969,0,English,Congrats 😎 😎 😎 😍 ,38.4
6984055515941064704,6982799178586353664,2022-10-07 07:43:12,boeing,225817835,0,English,This looks awesome.  How is the regulatory approval progressing?,15.89
6984056463342092288,6983908846918397952,2022-10-07 07:46:58,jcpenney,1015283855,0,English,Where interview held,0.0
6984058830905044992,6981696695675871233,2022-10-07 07:56:22,metlife,64393243,0,English,Proudly we are MetLife,0.0
6984063029302722560,6983802370388324353,2022-10-07 08:13:03,gap,30536620,0,English,Hi Simon - would love to get involved with the supply of signage if you have need for further support,1.2
6984067789246316547,6979801673099612160,2022-10-07 08:31:58,boeing,735786653,0,English,It is time to help Ukraine!,16.39
6984071378446528513,6983893649390526464,2022-10-07 08:46:14,humana,1002610676,0,English,"We're selling live calls For Medicare Advantage in this AEP. Just drop a line.
live:.cid.fb923f936e40d607
info@gemstonebpo.com",2.2
6984071676602765312,6983796099685720066,2022-10-07 08:47:25,oracle,4376648,1,English,Very excited about meeting our Customers at Oracle Cloud World ! ,10.39
6984077305207779329,6983802370388324353,2022-10-07 09:09:47,gap,237025537,0,Other,Brilliant ,54.79
6984084888102526976,6983455713301811200,2022-10-07 09:39:55,ceridian,473914606,1,English,"Looking forward to starting with Ceridian, great to hear modern and forward thinking commmets like these.",10.39
6984086389126549504,6983865603707068416,2022-10-07 09:45:53,flowserve,176225759,0,Other,👏,0.0
6984089655851782144,6983895901203283968,2022-10-07 09:58:52,amgen,226508471,2,English,Congratulations! ,38.4
6984100573146947584,6983851017247277056,2022-10-07 10:42:14,jabil,116784970,1,English,Thank you Jabil we couldn't have done it without you!,5.4
6984100690893697024,6982799178586353664,2022-10-07 10:42:43,boeing,311815352,0,English,The Jetsons,0.0
6984100742496206848,6979092038453493760,2022-10-07 10:42:55,metlife,32305956,0,English,Ratna Subrahmanyam  so happy for you!  You will be amazing in this role. Can’t wait to catch up.,
6984108626248437760,6983765591362871296,2022-10-07 11:14:14,boeing,92616933,3,English,Yet Boeing argues that bringing CAS to the 737MAX-10 is a safety detriment,-22.7
6984108678295470080,6983865603707068416,2022-10-07 11:14:27,flowserve,170084260,0,English,Inspiring message! I am excited about working with the RLG team 🛠 ,43.2
6984116006923235328,6983765591362871296,2022-10-07 11:43:34,boeing,944772729,0,English,"Time to fly !!!
",0.0
6984116386310594561,6983765591362871296,2022-10-07 11:45:05,boeing,264163208,0,Other,👍,0.0
6984116696793976832,6983895901203283968,2022-10-07 11:46:19,amgen,17801413,6,English,It was a privilege to join Amgen scientists for the grand opening of our new San Francisco facility. #mycompany,4.4
6984116859218341888,6982716205568552962,2022-10-07 11:46:57,pepsico,1005205349,0,English,I will be glad if am giving the opportunity to join Pepsico,9.6
6984116985034924032,6983055647923720192,2022-10-07 11:47:27,steelcase,32811495,1,English,OMG That is gorgeous!!,18.29
6984121088314089472,6983795525946908672,2022-10-07 12:03:46,travelers,424540050,0,Other,Awesome! ,76.8
6984124363549618177,6983895901203283968,2022-10-07 12:16:47,amgen,987954359,2,English,congratulations Amgen!,38.4
6984126438517993472,6984120400616062976,2022-10-07 12:25:01,boeing,987984969,1,Other,😎 😎 😎 ,0.0
6984128362239721472,6983148769311674368,2022-10-07 12:32:40,xerox,40531084,0,English,Xerox has it all!!,0.0
6984132204608008193,6977630156488146944,2022-10-07 12:47:56,conocophillips,704253780,0,English,Pipes and tanks mechanics supervisor with great experience in my professional specialization for 25 years,15.3
6984134512402186240,6983292879729307648,2022-10-07 12:57:06,boeing,275667746,0,English,GREAT ACCOMPLISHMENT! Thank you!,67.19
6984135207205355521,6982686112511127552,2022-10-07 12:59:52,boeing,254342146,0,English,the best sound ...of the world !!,27.39
6984136412644159488,6981755235929079808,2022-10-07 13:04:39,pepsico,816546567,0,English,can you please send me emails i am dubai and want to join your company as Sales report ,1.6
6984137041273901057,6983496292152877056,2022-10-07 13:07:09,albertsons,42905006,0,English,Congratulations Micah!!,38.4
6984141147652702208,6983772878731104256,2022-10-07 13:23:28,metlife,3316515,0,English,"Thank you MetLife for your commitment to change and social impact!  And to the New York Jets, our YUPRO - Year Up Professional Resources, PBC  talent are so excited to join your 'team' and make a difference!",15.6
6984141676868968448,6982836998671585280,2022-10-07 13:25:34,jpmorgan,6509988,0,English,Great event!,76.8
6984145049156509697,6983411477206482945,2022-10-07 13:38:58,flowserve,970948402,0,English,Great opportunity,60.29
6984147849693335552,6983789503077384192,2022-10-07 13:50:06,kiewit,46896290,2,English,Awesome.  Thank you for helping our community.,51.4
6984148238333267968,6984139035807989762,2022-10-07 13:51:39,oracle,42696426,1,Other,Woot woot!,0.0
6984150122242658304,6984139035807989762,2022-10-07 13:59:08,oracle,221227787,1,English,Good luck this weekend.,32.9
6984150687269961729,6982717443857080320,2022-10-07 14:01:23,petsmart,861962011,0,English,"Hello 😊 I am not in Canada right now, but I already got a visa and work permit, and looking for a job ahead. I saw your vacancy- pet groomer trainee, and I wish I can apply for this position in Winnipeg 😍. As I understood, I can do it without grooming experience, and your company can teach me? Can I apply before I arrive Canada, or I have arrive, and after go to the nearest PetSmart shop for interview?",0.89
6984152308964102144,6983908846918397952,2022-10-07 14:07:49,jcpenney,97584483,0,English,"If you haven’t been in JCP lately, the fall and Holiday merchandising is super impactful and looks great!",0.3
6984152381248724992,6983496292152877056,2022-10-07 14:08:06,albertsons,458493657,0,English,Congratulations!! What an honor!,19.2
6984152533283790851,6983521824953286656,2022-10-07 14:08:43,amgen,468415905,0,English,Congratulations 🎉,38.4
6984153603909246976,6983765591362871296,2022-10-07 14:12:58,boeing,1045766611,0,Other,Ciao,38.4
6984155509335482368,6983403174262960129,2022-10-07 14:20:32,synovus,256768058,2,English,Congratulations Liz!,
6984156913911435264,6983780813297328128,2022-10-07 14:26:07,pepsico,39503480,0,Other,#workingtochangetheworld ,0.0
6984158284236668928,6984150333442711552,2022-10-07 14:31:34,kiewit,444665291,3,English,Love it.  Love the CN Tower in the background as well.,34.9
6984159500761018368,6984150333442711552,2022-10-07 14:36:24,kiewit,533866684,5,English,You better have a jha for that dance lol,9.8
6984159782232322049,6984154695330099200,2022-10-07 14:37:31,iheartmedia,53184256,0,English,"Congrats Conal, Will & your team!",0.0
6984161173709430784,6983788354727264256,2022-10-07 14:43:03,flowserve,595495529,0,English,In any plant installed ?,-29.1
6984163667487465472,6984155374375366656,2022-10-07 14:52:57,thrivent,784510363,0,English,Let’s go!!! Great job Thrivent,19.7
6984164050322567168,6984155374375366656,2022-10-07 14:54:29,thrivent,9045881,1,Other,Way to go #teamthrivent 🎉,0.0
6984165743919607808,6984158295498354689,2022-10-07 15:01:12,boeing,1041792153,1,English,I would like to work in administrative section of Boeing in Everett. My husband has a career as a mechanic. #BoeingFamilyGoals,2.09
6984166822795169792,6983893931813916672,2022-10-07 15:05:30,merck,11191089,1,English,Love this -- Hong you truly do walk the talk.  It's been such a pleasure working with and delivering results through listening.,12.3
6984166977674051585,6984103891999109120,2022-10-07 15:06:07,humana,431496867,0,English,My old stomping ground!  It was boot camp for the base of my provider related roles.  TY!,-6.9
6984167746477420545,6983454546777841665,2022-10-07 15:09:10,cunamutualgroup,133065214,2,English,Love this!!!! 👏🏽👏🏽👏🏽👏🏽,23.29
6984168698534121472,6984150484815118336,2022-10-07 15:12:57,paychex,6652485,0,English,Happy that states and municipalities have legislature pay transparency!,19.2
6984168755538841600,6981672523075649536,2022-10-07 15:13:10,cunamutualgroup,133065214,2,English,This was SO GOOD!!,16.39
6984169919114313728,6984150333442711552,2022-10-07 15:17:48,kiewit,86477043,1,Other,"Happy FriYAY, Kiewit! 💃🕺",19.2
6984169986273546240,6984155374375366656,2022-10-07 15:18:04,thrivent,14555066,0,Other,Bravo #teamthrivent 👏,32.9
6984170474008109056,6984141443741229056,2022-10-07 15:20:00,ceridian,121809954,1,English,"I recently read a post stating KPI now stands for Keep People Included, Involved, and Inspired.  Take 5 mins to read how our very own, Susan, leads Ceridianites. 
Best,
Rich ",16.7
6984171093607522304,6983521824953286656,2022-10-07 15:22:28,amgen,147137307,0,English,Congratulations,38.4
6984173201035567105,6983893649390526464,2022-10-07 15:30:50,humana,673174055,0,English,Congratulations,38.4
6984174708967567360,6984131283446595584,2022-10-07 15:36:50,staples,125864667,2,English,Love to join this Team,100.0
6984174910839349248,6983771167354470400,2022-10-07 15:37:38,xerox,104795380,0,English,"Hey Xerox, ERP Today is working with UiPath on a cover story for the next issue and coincidentally we are also researching a separate article on the history of Xerox and the influence it has had on the enterprise tech sector.  We have some great ex-Xerox contributors lined up - would be good to hear from you…",7.8
6984175131669483521,6984154695330099200,2022-10-07 15:38:31,iheartmedia,106274859,0,English,Congrats gentlemen!,76.8
6984175328923426816,6984158295498354689,2022-10-07 15:39:18,boeing,735786653,1,English,It is time to help Ukraine as well ,13.1
6984179424111775746,6984173938956193792,2022-10-07 15:55:34,kennametal,312025806,1,English,Leading the way!,0.0
6984179536569499649,6983865603707068416,2022-10-07 15:56:01,flowserve,269164955,3,English,I know that guy! Definitely one of the best!,22.79
6984179615015608320,6983780813297328128,2022-10-07 15:56:20,pepsico,12972582,0,English,It's so great to see the genuine dedication to sustainability from PepsiCo. I'm looking forward to staying updated on your strategies and the work of the green teams. ,15.8
6984182490173251584,6983496292152877056,2022-10-07 16:07:45,albertsons,751012578,0,English,"Congratulations Micah, amazing achievement!",57.59
6984182571232284672,6983865603707068416,2022-10-07 16:08:04,flowserve,699248973,0,Other,Awesome!!,76.8
6984183325397585920,6984158295498354689,2022-10-07 16:11:04,boeing,694172407,0,Other,Loved it!!,46.59
6984183571410214912,6980133879340752897,2022-10-07 16:12:03,wellsfargo,202285947,2,English,Congratulations 🎉🎊,38.4
6984183635197227008,6984120400616062976,2022-10-07 16:12:18,boeing,666731319,0,English, Any Technical work requirements ,-88.0
6984183794522087425,6960315858610995201,2022-10-07 16:12:56,merck,2220779,0,English,Congrats Melva!,38.4
6984185989829165056,6984142854763728896,2022-10-07 16:21:39,aramark,75143800,0,English,Does Blessing have Aramark EVS?,15.3
6984187709829382145,6984180866616827904,2022-10-07 16:28:29,pepsico, ,1,English,PepsiCo  #manufacturing and #millwrights are so important to our success as a nation and one of the 13 industrial skilled trades promoted here in the PAC Nw at www.MyWorkMyfuture.com #cte #tradeschool #fabrication,8.69
6984190742504099840,6984154695330099200,2022-10-07 16:40:33,iheartmedia,37062457,0,English,"And Congratulations to the youngest 40ish women on #iHeartPodcast, THE THREESOMES!!!  

#SophiaBushHughes
#BethanyJoyLenz
#HilarieBurtonMorgan

AKA: #DramaQueensOTH

https://www.dramaqueensoth.com/",0.8
6984192245247680512,6984150333442711552,2022-10-07 16:46:31,kiewit,356538888,2,English,Love this. Felt like this.,23.29
6984192249983094784,6984154695330099200,2022-10-07 16:46:32,iheartmedia,17614900,0,English,And the coolest too!,-22.89
6984193298974343168,6984191980872376321,2022-10-07 16:50:42,boeing,1041792153,0,English,She is not hoping- she IS!,-15.39
6984194516459098112,6983292879729307648,2022-10-07 16:55:32,boeing,324068112,0,Other,Space! Nice Mission!,27.39
6984194645597589504,6981297321703530497,2022-10-07 16:56:03,jpmorgan,86515921,0,Other,👍👍👍,0.0
6984195567467810816,6983579074610786304,2022-10-07 16:59:43,oracle,373520966,0,English,Love this,46.59
6984195922943479808,6984180866616827904,2022-10-07 17:01:08,pepsico,200252707,2,Other,Eliane Kramer Edgard Jamisson Souza Carluenan Meneses 👏🏽👏🏽👏🏽,0.0
6984196029315244032,6983865603707068416,2022-10-07 17:01:33,flowserve,404019688,0,Other,👏🏻,0.0
6984196088303878144,6984180866616827904,2022-10-07 17:01:47,pepsico,9821103,1,Other,💪🏻,0.0
6984196237474349056,6984103891999109120,2022-10-07 17:02:23,humana,60761209,2,English,I couldn’t be more proud to be a part of this great company. The well being of the  Retirees is the top priority.,21.2
6984198999285129216,6984195149341888512,2022-10-07 17:13:21,tektronix,430589,6,English,Thank you for leading the Beaverton campus CEO Kaizen Jake!,19.2
6984199037751017473,6983847497102241792,2022-10-07 17:13:30,nordstrom, ,0,English,Thank you! it was a great day for the kids!,22.39
6984199603810136064,6984168505835167744,2022-10-07 17:15:45,saicinc,29110601,2,English,Right on! #HispanicHeritage,5.4
6984202445656649728,6984195813493157888,2022-10-07 17:27:03,amd,159530827,1,English,Great piece of advice. Thanks for sharing AMD,24.7
6984206704464855040,6984180866616827904,2022-10-07 17:43:58,pepsico,243455331,0,Other,Good job ,54.79
6984207544424554496,6975134064735358976,2022-10-07 17:47:18,travelers,1022621434,0,English,Congratulations! Great achievement!👏,51.2
6984208559194476545,6984195149341888512,2022-10-07 17:51:20,tektronix,12352627,7,English,Outstanding work this week Jake!  Appreciate your leadership in coordinating such an impactful event. Thank you!,48.2
6984209939242098688,6984103891999109120,2022-10-07 17:56:49,humana,673174055,0,Other,Excellent,76.8
6984210614491525121,6984180866616827904,2022-10-07 17:59:30,pepsico,624933069,1,English,Leonardo Velasquez Happy Manufacturing Day!,0.0
6984212513814888449,6983292879729307648,2022-10-07 18:07:03,boeing,134927176,4,English,"All this technology and yet I sit here at home, in central England, and have absolutely zero mobile signal!",2.0
6984214905465753600,6983895901203283968,2022-10-07 18:16:33,amgen,13230799,1,English,Amgen Heartiest Congratulations… Keep going sky high and keep inspiring us ,29.0
6984214967923179520,6984168505835167744,2022-10-07 18:16:48,saicinc,541020747,2,Other,👏👏,0.0
6984215605365137408,6979192926543187968,2022-10-07 18:19:20,mckesson,319900060,0,Other,#McKesson #makingadifference,0.0
6984215619101503488,6984150333442711552,2022-10-07 18:19:24,kiewit,29112235,2,English,Good foot work!,71.3
6984216256526614528,6984191980872376321,2022-10-07 18:21:56,boeing,1017500251,0,English,I hope to share my scientific ideas,19.2
6984217841629626368,6984158295498354689,2022-10-07 18:28:13,boeing,40173077,0,Other,yummm… BBJ espresso.,0.0
6984218320208089089,6983895901203283968,2022-10-07 18:30:08,amgen,12163725,1,English,Congrats to all!! It's great to see Amgen growing,9.6
6984220639914070016,6984191980872376321,2022-10-07 18:39:21,boeing,334806465,1,English,Dr Samalot is my role model. She is doing amazing work.,42.0
6984222482865995777,6979092038453493760,2022-10-07 18:46:40,metlife,22826095,0,English,Congrats Ratna !!,38.4
6984222709421420544,6984191980872376321,2022-10-07 18:47:34,boeing,3166462,1,English,well done Francis. ,0.0
6984223186112397312,6984158295498354689,2022-10-07 18:49:28,boeing,175447526,0,English,Very Impressive. ,70.19
6984226076382175232,6984153030132736000,2022-10-07 19:00:57,thrivent,3582208,3,English,Great work Team Thrivent!  You've created a ton of innovative ideas.,54.9
6984227865475108864,6983848484973989889,2022-10-07 19:08:03,paychex,41726940,0,English,Congratulations 🎊 ,38.4
6984228053316968448,6983788125865000960,2022-10-07 19:08:48,kennametal,56515494,2,English,Thank you Graham for all you do to support Kennametal and our customers!,12.6
6984228431769059328,6983788107431038976,2022-10-07 19:10:18,paychex,41726940,0,English,Loved the appreciation shown to the customer service teams!!,32.9
6984228585964199936,6983499076562534400,2022-10-07 19:10:55,kennametal,56515494,1,English,Congratulations Paige and Nasir and best wishes as you continue your studies. ,9.1
6984229049942331392,6984139035807989762,2022-10-07 19:12:46,oracle,882022595,1,English,Absolutely fantastic !,100.0
6984231983123968000,6983893931813916672,2022-10-07 19:24:25,merck,126561441,2,English,"What a great way to leverage culture/family background with the way we are working.... Great going, Hong 👍 ",3.79
6984234240573906944,6984165952951115776,2022-10-07 19:33:23,xerox,23398087,3,English,A special shout out to our Xerox Community Involvement Program coordinator in Cary Anthony D'Angelo -thanks #TeamXerox!,11.5
6984234769362423808,6984165952951115776,2022-10-07 19:35:29,xerox,281290896,0,Other,Awesome Abbie Coberly! ,38.4
6984235081083056129,6983055647923720192,2022-10-07 19:36:44,steelcase,943459572,2,English,My favourite piece of furniture ever !,0.0
6984236411226906624,6984165952951115776,2022-10-07 19:42:01,xerox,859641280,0,English,"Abbie Coberly is simply one of the best! This is awesome! 
",32.0
6984237382938107904,6984165952951115776,2022-10-07 19:45:52,xerox,339211444,0,English,"What an amazing program to be involved with, great job Abbie Coberly!!",2.7
6984237660793880576,6983521824953286656,2022-10-07 19:46:59,amgen,226989931,0,English,Congratulation what an amazing for the women of the world,28.79
6984238723605434368,6983895901203283968,2022-10-07 19:51:12,amgen,2581233,1,English,Congratulations to the entire Amgen team 👏.  Great for the local biopharma  community in SSF.  I know people who worked hard on this project for a long time -- proud of your work!  ,13.5
6984242450605211649,6984236916523102208,2022-10-07 20:06:01,mckesson,31472902,1,English,Congratulations Nancy Flores!!!,19.2
6984244785142255616,6984168505835167744,2022-10-07 20:15:17,saicinc,207483475,1,English,inspirational 👏✅ #saicproud ,27.39
6984247257785131008,6984202195739033600,2022-10-07 20:25:07,cunamutualgroup,802747210,1,English,"One of the many reasons why insurance (even $10/month apartment insurance) is so important--you never know when disaster 🌀 will strike! And kudos to you, Lisa Wagner, for ensuring that CUNA Mutual Group clients have the resources to rebuild 🏡 .",-0.5
6984247916177633280,6984236916523102208,2022-10-07 20:27:44,mckesson,11081739,0,English,Congratulations Nancy!,38.4
6984248356147494912,6984195655351103488,2022-10-07 20:29:29,flowserve,594005709,0,English,Congratulations ,38.4
6984254294535323648,6984188113698836480,2022-10-07 20:53:04,metlife,19490678,2,English,So wonderful to recognize Safiya.  Her work makes us better everyday!!!,21.7
6984255946654892032,6983521824953286656,2022-10-07 20:59:38,amgen,8694867,0,Other,Stephen Stuart ,0.0
6984263191899906048,6980626297064456192,2022-10-07 21:28:26,oracle,146369650,2,Other,Amazing ,76.8
6984263352625631232,6981373571960885248,2022-10-07 21:29:04,conocophillips,993516459,1,English,ConocoPhillips tilts the race card again,0.0
6984263933914214400,6981271636331130881,2022-10-07 21:31:23,albertsons,55543788,0,English,Congratulations Kayla ... I look forward to working with you!,7.59
6984267723472003072,6983129719147798528,2022-10-07 21:46:26,aramark,20398394,0,English,Congratulations to Heather Dotchel Esau Howard and everyone else who helped get this new project off the ground! #aramark ,2.79
6984269834779770880,6981755235929079808,2022-10-07 21:54:50,pepsico,841403898,0,Spanish,"hay oportunidad para elaborar con ustedes en busca de trabajo 
",-26.39
6984271917440544768,6984150333442711552,2022-10-07 22:03:06,kiewit,620251937,2,English,"Inspiring 
“Happy Dance”",38.4
6984273061323706368,6984150333442711552,2022-10-07 22:07:39,kiewit,103892740,2,English,That’s the way !!,0.0
6984276327205941248,6984190654717255681,2022-10-07 22:20:37,textron,58840732,0,English,Great knowledge sharing and networking across the teams!,9.6
6984276567216513024,6983771167354470400,2022-10-07 22:21:35,xerox,14971347,0,Other,Roxana Pirlogea ,0.0
6984277383663022080,6984188113698836480,2022-10-07 22:24:49,metlife,74111678,1,English,You deserve the recognition!,12.8
6984278080634638336,6983055647923720192,2022-10-07 22:27:36,steelcase,213243687,0,English,Love this!,46.59
6984280755279396864,6984195813493157888,2022-10-07 22:38:13,amd,20822863,1,English,Thanks for sharing!,32.9
6984284753877241856,6983871547157467136,2022-10-07 22:54:07,humana,103933756,2,Other,Humana rocks!,0.0
6984285574018863104,6981764701625982977,2022-10-07 22:57:22,bankofhawaii,885706243,1,English,"Aloha Friday to you, Elena Kahana!!  Soon....",4.8
6984286838152736768,6983871547157467136,2022-10-07 23:02:23,humana,370939911,2,English,How do I get a job with Humana? I have applied at least 4 times and nothing have customer service skills and healthcare,-7.0
6984286970709483520,6984286342075621376,2022-10-07 23:02:55,humana,673174055,0,English,Excellent thanks you Humana ❤️,9.6
6984287220908122112,6984150333442711552,2022-10-07 23:03:55,kiewit,31134898,1,English,I’ve seen that dance before - so sweet meeting milestones!,18.6
6984291940833927168,6984236916523102208,2022-10-07 23:22:40,mckesson,36747298,1,English,Congratulations!!!,38.4
6984292099886100480,6984191980872376321,2022-10-07 23:23:18,boeing,984094701,0,Other,😉 ,0.0
6984297383262105600,6984190654717255681,2022-10-07 23:44:18,textron,851373893,0,Portuguese,Parabéns á todas a equipe Textron.,0.0
6984297613214830592,6981755235929079808,2022-10-07 23:45:12,pepsico,895589890,0,English,"I applied for job Plymouth,Michigan but didn’t heard anything from HR",0.0
6984297704143126528,6984103891999109120,2022-10-07 23:45:34,humana,734347428,2,English,Great to see the company you work for is doing well. 🙂 ,2.29
6984298342130364416,6984191980872376321,2022-10-07 23:48:06,boeing,157703414,0,English,Congratulations!,38.4
6984298843462881280,6983765591362871296,2022-10-07 23:50:06,boeing,178228635,1,English,"I cannot, I repeat, cannot wait to fly this marvel soon!",6.4
6984299616699645952,6983292879729307648,2022-10-07 23:53:10,boeing,73046526,4,English,"This is indeed a ""Sky High"" achievement. Congratulations to Team Boeing in El Segundo.",12.8
6984303619806294016,6983496292152877056,2022-10-08 00:09:05,albertsons,352586101,0,English,Congratulations! ,38.4
6984304059084132352,6984191980872376321,2022-10-08 00:10:49,boeing,44569954,0,Other,Great job Francis Samalot ,0.0
6984305562108727296,6981737509705715712,2022-10-08 00:16:48,boeing,984094701,0,Other,😉 ,0.0
6984305601807831040,6984191980872376321,2022-10-08 00:16:57,boeing,273333083,0,English,"This reminds me of a quote by Oscar Wilde in Lady Windermere’s Fan: “We are all in the gutter, but some of us are looking at the stars”. Good luck, Francis, and may your career be one of success and fulfillment.",9.3
6984305743218823168,6984188113698836480,2022-10-08 00:17:31,metlife,208702167,1,English,Way to go Safiya! Congratulations.,19.2
6984310098365927424,6984188113698836480,2022-10-08 00:34:49,metlife,417974312,2,English,"Way to go, Safiya!",0.0
6984310576512471040,6984250901733523456,2022-10-08 00:36:43,unionpacific,27841577,3,English,"Drew knows how to handle hurricanes! Setting a high bar, always.",-4.4
6984312708443557888,6983529416148606976,2022-10-08 00:45:11,jpmorgan,14037815,1,English,Steve this is great! Stephen Smith,0.0
6984313716833996800,6984154935328223232,2022-10-08 00:49:12,jcpenney,119055157,0,English,Congratulations,38.4
6984315921049821184,6983765591362871296,2022-10-08 00:57:57,boeing,989105118,0,Other,I like Boeing.,21.89
6984316398084714496,6976152759418920960,2022-10-08 00:59:51,gannett,941398217,0,Other,https://dapperlabs.grsm.io/03oqrd0pspj9,0.0
6984316886800809984,6983499076562534400,2022-10-08 01:01:48,kennametal,47880590,1,English,Congratulations Nasir and Paige!!!!🎉 All the best as you embark on the next phase of our educational journey.,20.2
6984318735989809152,6983142701772812288,2022-10-08 01:09:09,unionpacific,850124305,1,English,UP has a mustang in its roster now,0.0
6984318952344612864,6984143598145404929,2022-10-08 01:10:00,metlife,2883526,0,Spanish,Jeannette! Eres la mejor!,0.0
6984319739477024768,6981297321703530497,2022-10-08 01:13:08,jpmorgan,1044371055,0,English,Congrats!,38.4
6984321096640512000,6984241208948629504,2022-10-08 01:18:31,pepsico,654991468,1,Other,Dalila Ortiz 😎,0.0
6984324008867446784,6984180866616827904,2022-10-08 01:30:06,pepsico,330626579,0,Other,Any job for me ,-44.0
6984325858337456128,6983496292152877056,2022-10-08 01:37:27,albertsons,321727049,0,English,Congratulations!,38.4
6984327555864571904,6983895901203283968,2022-10-08 01:44:11,amgen,259426798,7,English,I enjoyed the opportunity to be part of Amgen’s grand opening of the new South San Francisco facility. We look forward to seeing what comes next! #mycompany,8.8
6984331516772241408,6983895901203283968,2022-10-08 01:59:56,amgen,984283092,1,English,This is great. Congratulations!!!,19.2
6984331944377409537,6980266039171289088,2022-10-08 02:01:38,merck,4775179,2,English,Fantastic Moushmi!  Congratulations!,57.59
6984333405752565760,6984236916523102208,2022-10-08 02:07:26,mckesson,21109918,1,English,Absolutely outstanding Nancy Flores 🙌🏼,98.8
6984333988068786176,6984188113698836480,2022-10-08 02:09:45,metlife,8722776,1,English,You deserve the best !!!,18.29
6984335548408639488,6978528556150616064,2022-10-08 02:15:57,ceridian,361470531,0,English,Edwin Parcher great quote and a pleasure to work with you.,7.59
6984338239700545536,6984188113698836480,2022-10-08 02:26:39,metlife,14826388,1,English,Congratulations! Well deserved!,27.39
6984338693490692096,6977687724409466881,2022-10-08 02:28:27,jcpenney,498662854,0,English,Coming to Colorado soon! Such an exciting time!,13.69
6984339105786589184,6975134064735358976,2022-10-08 02:30:05,travelers,19043042,0,English,Congratulations Alan!!,38.4
6984339132583985152,6983475330518831104,2022-10-08 02:30:11,petsmart,173585845,0,English,And you fired my wife after 10yrs as an assistant Manager for your company..thank you for your concern and compassion!,
6984343148151934976,6983496292152877056,2022-10-08 02:46:09,albertsons,253907455,0,English,Congrats !,38.4
6984346363694125056,6984142854763728896,2022-10-08 02:58:55,aramark,264497275,3,English,"The entire Food and Clinical Nutrition Team at Blessing has supercharged the Partnership by continuing to demonstrate our Health and Wellness program features through our Retail and Patient Food Services.  

This is a great example of one of their ‘Station Take-Overs’ where they infuse healthy eating habits into our service offering with live education during lunch.

Stellar job Aramark HC+ /Blessing Health Team!",41.5
6984351647757983744,6984191980872376321,2022-10-08 03:19:55,boeing,134912989,0,English,Very inspiring. Well done 👍,57.59
6984352816177758208,6984241208948629504,2022-10-08 03:24:34,pepsico,992898872,1,Spanish,"Gracias, espero que PepsiCo apruebe mi inscripción.🙂",0.0
6984354632240111616,6984188113698836480,2022-10-08 03:31:47,metlife,13309677,1,English,Incredible feature of an incredible colleague! Great works of wisdom Safiya !,65.8
6984355917022519296,6980679897845231616,2022-10-08 03:36:53,pepsico,413910940,1,Other,Thalya Mora Rodríguez ,0.0
6984359491777568768,6984233409933934593,2022-10-08 03:51:05,metlife,968503274,0,Other,❤️❤️❤️,0.0
6984366980933828608,6984180866616827904,2022-10-08 04:20:51,pepsico,1043133792,0,English,I am interested pepsi co job,0.0
6984370718796906496,6984246735996952576,2022-10-08 04:35:42,ceridian,15222665,3,English,Can’t wait for this event!!!!,19.2
6984374731202334720,6984195813493157888,2022-10-08 04:51:39,amd,801194002,1,Other,👍👍👍,0.0
6984376845332819968,6984188113698836480,2022-10-08 05:00:03,metlife,132333089,1,Other,Well deserved Safiya Henry,10.89
6984379661975711745,6976223130621026306,2022-10-08 05:11:14,metlife,746507846,0,English,Congratulations,38.4
6984391350318186496,6984195813493157888,2022-10-08 05:57:41,amd,851340769,2,English,Really loved having Lisa on the program,29.0
6984399990789988352,6984331640793698304,2022-10-08 06:32:01,bankofhawaii,902274922,0,Other,Beautiful 😍,54.79
6984400455908937728,6983529416148606976,2022-10-08 06:33:52,jpmorgan,998184567,0,Other,A,0.0
6984400686260117504,6983411477206482945,2022-10-08 06:34:47,flowserve,1038522937,0,English,Great opportunity,60.29
6984402003036684288,6984103891999109120,2022-10-08 06:40:01,humana,153662496,2,English,I would love to work for Humana . I’m looking for a remote pharmacy technician position. Thank you so much for reading my comment.,-2.0
6984402397699731456,6983765591362871296,2022-10-08 06:41:35,boeing,939448580,0,English,All hands on deck ✋！！！,0.0
6984403334547812352,6976223130621026306,2022-10-08 06:45:18,metlife,58817677,0,English,Congratulations 👌👏👏,38.4
6984409141456891904,6984191980872376321,2022-10-08 07:08:23,boeing,987984969,0,English,Congratulations!,38.4
